ds,kpi,value,baseline,z_score,risk_level,detectors,root_cause_json,validation_status,injected_label
2018-01-05,payment_fail_rate,0.05741626794258373,0.021656318080321292,1.8566490854871114,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""RS"", ""today"": 15.0, ""baseline"": 8.333333333333334, ""delta"": 6.666666666666666, ""pct_contrib"": 0.3363340876430368}, {""segment"": ""BA"", ""today"": 11.0, ""baseline"": 5.466666666666667, ""delta"": 5.533333333333333, ""pct_contrib"": 0.27915729274372053}, {""segment"": ""MG"", ""today"": 24.0, ""baseline"": 18.8, ""delta"": 5.199999999999999, ""pct_contrib"": 0.2623405883615687}, {""segment"": ""SC"", ""today"": 10.0, ""baseline"": 6.066666666666666, ""delta"": 3.9333333333333336, ""pct_contrib"": 0.19843711170939174}, {""segment"": ""PR"", ""today"": 11.0, ""baseline"": 8.482758620689655, ""delta"": 2.517241379310345, ""pct_contrib"": 0.12699511240314668}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""moveis_decoracao"", ""today"": 19.0, ""baseline"": 9.1, ""delta"": 9.9, ""pct_contrib"": -1.100530026756339}, {""segment"": ""utilidades_domesticas"", ""today"": 15.0, ""baseline"": 6.866666666666666, ""delta"": 8.133333333333333, ""pct_contrib"": -0.9041391465607632}, {""segment"": ""beleza_saude"", ""today"": 18.0, ""baseline"": 12.7, ""delta"": 5.300000000000001, ""pct_contrib"": -0.5891726405867269}, {""segment"": ""informatica_acessorios"", ""today"": 12.0, ""baseline"": 6.9, ""delta"": 5.1, ""pct_contrib"": -0.5669397107532654}, {""segment"": null, ""today"": 0.0, ""baseline"": 4.928571428571429, ""delta"": -4.928571428571429, ""pct_contrib"": 0.5478829137531558}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 151.0, ""baseline"": 125.93333333333334, ""delta"": 25.066666666666663, ""pct_contrib"": 0.782111284451378}, {""segment"": ""boleto"", ""today"": 42.0, ""baseline"": 34.4, ""delta"": 7.600000000000001, ""pct_contrib"": 0.23712948517940724}, {""segment"": ""debit_card"", ""today"": 2.0, ""baseline"": 2.4166666666666665, ""delta"": -0.4166666666666665, ""pct_contrib"": -0.013000520020800828}, {""segment"": ""voucher"", ""today"": 7.0, ""baseline"": 7.2, ""delta"": -0.20000000000000018, ""pct_contrib"": -0.006240249609984406}]}]}",WARN,
2018-02-12,payment_fail_rate,0.004651162790697674,0.020165081499907415,-1.6232829461122311,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 105.0, ""baseline"": 95.26666666666667, ""delta"": 9.733333333333334, ""pct_contrib"": -0.4257368183040839}, {""segment"": ""RJ"", ""today"": 18.0, ""baseline"": 26.8, ""delta"": -8.8, ""pct_contrib"": 0.384912739836569}, {""segment"": ""MG"", ""today"": 20.0, ""baseline"": 28.6, ""delta"": -8.600000000000001, ""pct_contrib"": 0.3761647230221015}, {""segment"": ""ES"", ""today"": 2.0, ""baseline"": 4.931034482758621, ""delta"": -2.931034482758621, ""pct_contrib"": 0.128203694694782}, {""segment"": ""CE"", ""today"": 0.0, ""baseline"": 2.68, ""delta"": -2.68, ""pct_contrib"": 0.11722342531386419}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 33.0, ""baseline"": 22.866666666666667, ""delta"": 10.133333333333333, ""pct_contrib"": -0.22535388822732777}, {""segment"": ""papelaria"", ""today"": 2.0, ""baseline"": 7.8, ""delta"": -5.8, ""pct_contrib"": 0.12898544918274682}, {""segment"": ""informatica_acessorios"", ""today"": 28.0, ""baseline"": 22.333333333333332, ""delta"": 5.666666666666668, ""pct_contrib"": -0.1260202664429136}, {""segment"": null, ""today"": 0.0, ""baseline"": 5.206896551724138, ""delta"": -5.206896551724138, ""pct_contrib"": 0.115795498374523}, {""segment"": ""moveis_decoracao"", ""today"": 8.0, ""baseline"": 12.3, ""delta"": -4.300000000000001, ""pct_contrib"": 0.09562714335962265}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""boleto"", ""today"": 30.0, ""baseline"": 43.7, ""delta"": -13.700000000000003, ""pct_contrib"": 1.0398987933047878}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 3.8076923076923075, ""delta"": -2.8076923076923075, ""pct_contrib"": 0.21311794472557408}, {""segment"": ""voucher"", ""today"": 11.0, ""baseline"": 9.2, ""delta"": 1.8000000000000007, ""pct_contrib"": -0.13662903853639552}, {""segment"": ""credit_card"", ""today"": 177.0, ""baseline"": 175.46666666666667, ""delta"": 1.5333333333333314, ""pct_contrib"": -0.11638769949396635}]}]}",WARN,
2018-02-15,payment_fail_rate,0.03914590747330961,0.02148315420052686,1.7056387143496172,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 123.0, ""baseline"": 95.56666666666666, ""delta"": 27.433333333333337, ""pct_contrib"": 0.815180647724908}, {""segment"": ""RJ"", ""today"": 20.0, ""baseline"": 26.933333333333334, ""delta"": -6.933333333333334, ""pct_contrib"": -0.20602378460119178}, {""segment"": ""PR"", ""today"": 18.0, ""baseline"": 11.4, ""delta"": 6.6, ""pct_contrib"": 0.1961187949569037}, {""segment"": ""RS"", ""today"": 17.0, ""baseline"": 12.2, ""delta"": 4.800000000000001, ""pct_contrib"": 0.14263185087774818}, {""segment"": ""SC"", ""today"": 14.0, ""baseline"": 9.266666666666667, ""delta"": 4.7333333333333325, ""pct_contrib"": 0.14065085294889051}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": null, ""today"": 10.0, ""baseline"": 0.0, ""delta"": 10.0, ""pct_contrib"": 0.9306467720115581}, {""segment"": ""automotivo"", ""today"": 18.0, ""baseline"": 9.133333333333333, ""delta"": 8.866666666666667, ""pct_contrib"": 0.8251734711835815}, {""segment"": ""ferramentas_jardim"", ""today"": 15.0, ""baseline"": 8.4, ""delta"": 6.6, ""pct_contrib"": 0.6142268695276283}, {""segment"": ""utilidades_domesticas"", ""today"": 16.0, ""baseline"": 10.133333333333333, ""delta"": 5.866666666666667, ""pct_contrib"": 0.5459794395801141}, {""segment"": null, ""today"": 0.0, ""baseline"": 5.206896551724138, ""delta"": -5.206896551724138, ""pct_contrib"": -0.4845781468060182}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 202.0, ""baseline"": 175.76666666666668, ""delta"": 26.23333333333332, ""pct_contrib"": 0.613001797483523}, {""segment"": ""boleto"", ""today"": 61.0, ""baseline"": 42.96666666666667, ""delta"": 18.03333333333333, ""pct_contrib"": 0.42139005392450585}, {""segment"": ""voucher"", ""today"": 8.0, ""baseline"": 8.933333333333334, ""delta"": -0.9333333333333336, ""pct_contrib"": -0.02180946674655484}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 3.5384615384615383, ""delta"": -0.5384615384615383, ""pct_contrib"": -0.01258238466147394}]}]}",WARN,
2018-03-20,orders,397.1582786138691,246.3719426204623,2.0407687066096662,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 124.0, ""baseline"": 96.2, ""delta"": 27.799999999999997, ""pct_contrib"": 0.6474530634905525}, {""segment"": ""RS"", ""today"": 25.0, ""baseline"": 13.633333333333333, ""delta"": 11.366666666666667, ""pct_contrib"": 0.26472601277011804}, {""segment"": ""MG"", ""today"": 37.0, ""baseline"": 28.966666666666665, ""delta"": 8.033333333333335, ""pct_contrib"": 0.18709375096069927}, {""segment"": ""SC"", ""today"": 16.0, ""baseline"": 8.7, ""delta"": 7.300000000000001, ""pct_contrib"": 0.17001465336262714}, {""segment"": ""ES"", ""today"": 9.0, ""baseline"": 5.0, ""delta"": 4.0, ""pct_contrib"": 0.09315871417130253}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""beleza_saude"", ""today"": 38.0, ""baseline"": 21.866666666666667, ""delta"": 16.133333333333333, ""pct_contrib"": 0.8317627203117898}, {""segment"": null, ""today"": 10.0, ""baseline"": 0.0, ""delta"": 10.0, ""pct_contrib"": 0.5155554051519358}, {""segment"": ""moveis_decoracao"", ""today"": 22.0, ""baseline"": 14.0, ""delta"": 8.0, ""pct_contrib"": 0.41244432412154863}, {""segment"": ""cama_mesa_banho"", ""today"": 27.0, ""baseline"": 19.6, ""delta"": 7.399999999999999, ""pct_contrib"": 0.3815109998124324}, {""segment"": ""relogios_presentes"", ""today"": 8.0, ""baseline"": 14.033333333333333, ""delta"": -6.033333333333333, ""pct_contrib"": -0.3110517611083346}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 210.0, ""baseline"": 185.66666666666666, ""delta"": 24.333333333333343, ""pct_contrib"": 0.4389454209065681}, {""segment"": ""boleto"", ""today"": 68.0, ""baseline"": 48.43333333333333, ""delta"": 19.56666666666667, ""pct_contrib"": 0.3529602220166512}, {""segment"": ""voucher"", ""today"": 15.0, ""baseline"": 7.733333333333333, ""delta"": 7.266666666666667, ""pct_contrib"": 0.13108233117483808}, {""segment"": ""debit_card"", ""today"": 7.0, ""baseline"": 2.730769230769231, ""delta"": 4.269230769230769, ""pct_contrib"": 0.07701202590194263}]}]}",WARN,Orders spike (simulated promo)
2018-03-21,orders,377.467241756945,250.5875173456938,1.2656666935628202,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 120.0, ""baseline"": 97.43333333333334, ""delta"": 22.566666666666663, ""pct_contrib"": 0.915382727308613}, {""segment"": ""RS"", ""today"": 19.0, ""baseline"": 14.233333333333333, ""delta"": 4.7666666666666675, ""pct_contrib"": 0.19335262925425659}, {""segment"": ""RJ"", ""today"": 29.0, ""baseline"": 33.5, ""delta"": -4.5, ""pct_contrib"": -0.18253569894632612}, {""segment"": ""BA"", ""today"": 12.0, ""baseline"": 8.433333333333334, ""delta"": 3.5666666666666664, ""pct_contrib"": 0.14467644286856957}, {""segment"": ""ES"", ""today"": 8.0, ""baseline"": 5.178571428571429, ""delta"": 2.821428571428571, ""pct_contrib"": 0.11444698584729969}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 28.0, ""baseline"": 20.066666666666666, ""delta"": 7.933333333333334, ""pct_contrib"": 4.114210069526578}, {""segment"": ""informatica_acessorios"", ""today"": 18.0, ""baseline"": 25.833333333333332, ""delta"": -7.833333333333332, ""pct_contrib"": -4.062350278734225}, {""segment"": ""moveis_decoracao"", ""today"": 20.0, ""baseline"": 14.433333333333334, ""delta"": 5.566666666666666, ""pct_contrib"": 2.886861687440918}, {""segment"": ""automotivo"", ""today"": 16.0, ""baseline"": 10.533333333333333, ""delta"": 5.466666666666667, ""pct_contrib"": 2.8350018966485666}, {""segment"": ""telefonia"", ""today"": 15.0, ""baseline"": 10.2, ""delta"": 4.800000000000001, ""pct_contrib"": 2.489269958032888}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 222.0, ""baseline"": 186.83333333333334, ""delta"": 35.16666666666666, ""pct_contrib"": 0.8754069062360376}, {""segment"": ""voucher"", ""today"": 18.0, ""baseline"": 7.966666666666667, ""delta"": 10.033333333333333, ""pct_contrib"": 0.24976064339056622}, {""segment"": ""boleto"", ""today"": 45.0, ""baseline"": 50.06666666666667, ""delta"": -5.06666666666667, ""pct_contrib"": -0.12612497606433917}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 2.9615384615384617, ""delta"": 0.038461538461538325, ""pct_contrib"": 0.0009574264377353643}]}]}",WARN,Orders spike (simulated promo)
2018-04-09,aov,223.57972000000024,171.0797682101227,2.252482170238368,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 110.0, ""baseline"": 97.63333333333334, ""delta"": 12.36666666666666, ""pct_contrib"": 0.5889862883767578}, {""segment"": ""RJ"", ""today"": 32.0, ""baseline"": 25.633333333333333, ""delta"": 6.366666666666667, ""pct_contrib"": 0.30322474684625556}, {""segment"": ""CE"", ""today"": 9.0, ""baseline"": 3.0, ""delta"": 6.0, ""pct_contrib"": 0.2857615415305026}, {""segment"": ""MG"", ""today"": 30.0, ""baseline"": 25.133333333333333, ""delta"": 4.866666666666667, ""pct_contrib"": 0.23178436146362988}, {""segment"": ""SC"", ""today"": 10.0, ""baseline"": 7.379310344827586, ""delta"": 2.6206896551724137, ""pct_contrib"": 0.12481538595585169}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""automotivo"", ""today"": 17.0, ""baseline"": 11.066666666666666, ""delta"": 5.933333333333334, ""pct_contrib"": -0.6779760498265678}, {""segment"": ""esporte_lazer"", ""today"": 25.0, ""baseline"": 19.466666666666665, ""delta"": 5.533333333333335, ""pct_contrib"": -0.6322697992764623}, {""segment"": ""bebes"", ""today"": 12.0, ""baseline"": 6.9, ""delta"": 5.1, ""pct_contrib"": -0.5827546945138475}, {""segment"": ""beleza_saude"", ""today"": 23.0, ""baseline"": 18.1, ""delta"": 4.899999999999999, ""pct_contrib"": -0.5599015692387946}, {""segment"": ""brinquedos"", ""today"": 3.0, ""baseline"": 7.1, ""delta"": -4.1, ""pct_contrib"": 0.4684890681385833}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 203.0, ""baseline"": 173.36666666666667, ""delta"": 29.633333333333326, ""pct_contrib"": 1.0244659161421859}, {""segment"": ""boleto"", ""today"": 43.0, ""baseline"": 40.666666666666664, ""delta"": 2.3333333333333357, ""pct_contrib"": 0.08066660757025096}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 2.8076923076923075, ""delta"": -1.8076923076923075, ""pct_contrib"": -0.06249445971101853}, {""segment"": ""voucher"", ""today"": 7.0, ""baseline"": 8.233333333333333, ""delta"": -1.2333333333333325, ""pct_contrib"": -0.04263806400141829}]}]}",WARN,
2018-05-10,revenue,66022.32000000002,41945.92066666669,1.3887502573664954,NONE,"{'rule': True, 'z': False, 'iqr': False, 'iforest': True}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""MG"", ""today"": 38.0, ""baseline"": 28.266666666666666, ""delta"": 9.733333333333334, ""pct_contrib"": 0.521430442511664}, {""segment"": ""SC"", ""today"": 14.0, ""baseline"": 8.733333333333333, ""delta"": 5.2666666666666675, ""pct_contrib"": 0.2821438695782292}, {""segment"": ""RS"", ""today"": 18.0, ""baseline"": 13.0, ""delta"": 5.0, ""pct_contrib"": 0.2678581040299644}, {""segment"": ""RJ"", ""today"": 34.0, ""baseline"": 29.866666666666667, ""delta"": 4.133333333333333, ""pct_contrib"": 0.22142936599810387}, {""segment"": ""CE"", ""today"": 7.0, ""baseline"": 3.0, ""delta"": 4.0, ""pct_contrib"": 0.2142864832239715}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""relogios_presentes"", ""today"": 36.0, ""baseline"": 21.333333333333332, ""delta"": 14.666666666666668, ""pct_contrib"": -6.299199161451662}, {""segment"": ""beleza_saude"", ""today"": 35.0, ""baseline"": 24.566666666666666, ""delta"": 10.433333333333334, ""pct_contrib"": -4.481021221669023}, {""segment"": ""utilidades_domesticas"", ""today"": 22.0, ""baseline"": 16.0, ""delta"": 6.0, ""pct_contrib"": -2.576945111502952}, {""segment"": ""informatica_acessorios"", ""today"": 20.0, ""baseline"": 14.5, ""delta"": 5.5, ""pct_contrib"": -2.3621996855443728}, {""segment"": ""papelaria"", ""today"": 0.0, ""baseline"": 4.533333333333333, ""delta"": -4.533333333333333, ""pct_contrib"": 1.947025195357786}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 220.0, ""baseline"": 192.3, ""delta"": 27.69999999999999, ""pct_contrib"": 0.9467009141044043}, {""segment"": ""boleto"", ""today"": 51.0, ""baseline"": 45.03333333333333, ""delta"": 5.966666666666669, ""pct_contrib"": 0.2039223388985421}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 3.269230769230769, ""delta"": -2.269230769230769, ""pct_contrib"": -0.0775553373120798}, {""segment"": ""voucher"", ""today"": 6.0, ""baseline"": 8.137931034482758, ""delta"": -2.137931034482758, ""pct_contrib"": -0.07306791569086651}]}]}",WARN,
2018-05-10,aov,241.8400000000001,169.42520677113367,2.3836894723049955,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': True}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""MG"", ""today"": 38.0, ""baseline"": 28.266666666666666, ""delta"": 9.733333333333334, ""pct_contrib"": 0.521430442511664}, {""segment"": ""SC"", ""today"": 14.0, ""baseline"": 8.733333333333333, ""delta"": 5.2666666666666675, ""pct_contrib"": 0.2821438695782292}, {""segment"": ""RS"", ""today"": 18.0, ""baseline"": 13.0, ""delta"": 5.0, ""pct_contrib"": 0.2678581040299644}, {""segment"": ""RJ"", ""today"": 34.0, ""baseline"": 29.866666666666667, ""delta"": 4.133333333333333, ""pct_contrib"": 0.22142936599810387}, {""segment"": ""CE"", ""today"": 7.0, ""baseline"": 3.0, ""delta"": 4.0, ""pct_contrib"": 0.2142864832239715}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""relogios_presentes"", ""today"": 36.0, ""baseline"": 21.333333333333332, ""delta"": 14.666666666666668, ""pct_contrib"": -6.299199161451662}, {""segment"": ""beleza_saude"", ""today"": 35.0, ""baseline"": 24.566666666666666, ""delta"": 10.433333333333334, ""pct_contrib"": -4.481021221669023}, {""segment"": ""utilidades_domesticas"", ""today"": 22.0, ""baseline"": 16.0, ""delta"": 6.0, ""pct_contrib"": -2.576945111502952}, {""segment"": ""informatica_acessorios"", ""today"": 20.0, ""baseline"": 14.5, ""delta"": 5.5, ""pct_contrib"": -2.3621996855443728}, {""segment"": ""papelaria"", ""today"": 0.0, ""baseline"": 4.533333333333333, ""delta"": -4.533333333333333, ""pct_contrib"": 1.947025195357786}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 220.0, ""baseline"": 192.3, ""delta"": 27.69999999999999, ""pct_contrib"": 0.9467009141044043}, {""segment"": ""boleto"", ""today"": 51.0, ""baseline"": 45.03333333333333, ""delta"": 5.966666666666669, ""pct_contrib"": 0.2039223388985421}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 3.269230769230769, ""delta"": -2.269230769230769, ""pct_contrib"": -0.0775553373120798}, {""segment"": ""voucher"", ""today"": 6.0, ""baseline"": 8.137931034482758, ""delta"": -2.137931034482758, ""pct_contrib"": -0.07306791569086651}]}]}",WARN,
2018-05-19,aov,211.2745255474452,171.08375181057673,1.8616383040089757,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 81.0, ""baseline"": 112.26666666666667, ""delta"": -31.266666666666666, ""pct_contrib"": 0.24224839908382967}, {""segment"": ""MG"", ""today"": 10.0, ""baseline"": 29.433333333333334, ""delta"": -19.433333333333334, ""pct_contrib"": 0.15056590262886216}, {""segment"": ""RJ"", ""today"": 18.0, ""baseline"": 31.7, ""delta"": -13.7, ""pct_contrib"": 0.1061450874450469}, {""segment"": ""PR"", ""today"": 2.0, ""baseline"": 12.7, ""delta"": -10.7, ""pct_contrib"": 0.08290163763956218}, {""segment"": ""RS"", ""today"": 7.0, ""baseline"": 13.366666666666667, ""delta"": -6.366666666666667, ""pct_contrib"": 0.04932776569830648}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""beleza_saude"", ""today"": 11.0, ""baseline"": 25.9, ""delta"": -14.899999999999999, ""pct_contrib"": 0.1033872296813992}, {""segment"": ""relogios_presentes"", ""today"": 11.0, ""baseline"": 24.033333333333335, ""delta"": -13.033333333333335, ""pct_contrib"": 0.09043491455352817}, {""segment"": ""cama_mesa_banho"", ""today"": 9.0, ""baseline"": 20.9, ""delta"": -11.899999999999999, ""pct_contrib"": 0.08257100894017788}, {""segment"": ""esporte_lazer"", ""today"": 6.0, ""baseline"": 17.133333333333333, ""delta"": -11.133333333333333, ""pct_contrib"": 0.07725130808408799}, {""segment"": ""informatica_acessorios"", ""today"": 4.0, ""baseline"": 14.666666666666666, ""delta"": -10.666666666666666, ""pct_contrib"": 0.07401322930212023}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 112.0, ""baseline"": 203.83333333333334, ""delta"": -91.83333333333334, ""pct_contrib"": 0.7498622844110285}, {""segment"": ""boleto"", ""today"": 21.0, ""baseline"": 45.93333333333333, ""delta"": -24.93333333333333, ""pct_contrib"": 0.2035923734081485}, {""segment"": ""voucher"", ""today"": 4.0, ""baseline"": 7.931034482758621, ""delta"": -3.931034482758621, ""pct_contrib"": 0.03209874225778481}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 2.769230769230769, ""delta"": -1.7692307692307692, ""pct_contrib"": 0.014446599923038102}]}]}",WARN,
2018-05-23,payment_fail_rate,0.0,0.016970943022270306,-2.1447175550879427,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 79.0, ""baseline"": 113.46666666666667, ""delta"": -34.46666666666667, ""pct_contrib"": 0.26444659002827703}, {""segment"": ""RJ"", ""today"": 13.0, ""baseline"": 30.366666666666667, ""delta"": -17.366666666666667, ""pct_contrib"": 0.13324629923088233}, {""segment"": ""MG"", ""today"": 13.0, ""baseline"": 28.533333333333335, ""delta"": -15.533333333333335, ""pct_contrib"": 0.11917999125065484}, {""segment"": ""RS"", ""today"": 2.0, ""baseline"": 12.6, ""delta"": -10.6, ""pct_contrib"": 0.08132883523113354}, {""segment"": ""PR"", ""today"": 3.0, ""baseline"": 12.3, ""delta"": -9.3, ""pct_contrib"": 0.07135454411788132}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""relogios_presentes"", ""today"": 3.0, ""baseline"": 23.366666666666667, ""delta"": -20.366666666666667, ""pct_contrib"": 0.13959757502950002}, {""segment"": ""beleza_saude"", ""today"": 10.0, ""baseline"": 25.266666666666666, ""delta"": -15.266666666666666, ""pct_contrib"": 0.10464106278807038}, {""segment"": ""utilidades_domesticas"", ""today"": 7.0, ""baseline"": 17.133333333333333, ""delta"": -10.133333333333333, ""pct_contrib"": 0.06945607661042226}, {""segment"": ""esporte_lazer"", ""today"": 9.0, ""baseline"": 16.9, ""delta"": -7.899999999999999, ""pct_contrib"": 0.05414832288378314}, {""segment"": ""moveis_decoracao"", ""today"": 9.0, ""baseline"": 16.666666666666668, ""delta"": -7.666666666666668, ""pct_contrib"": 0.052549005330253695}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 106.0, ""baseline"": 199.66666666666666, ""delta"": -93.66666666666666, ""pct_contrib"": 0.7971487242926553}, {""segment"": ""boleto"", ""today"": 22.0, ""baseline"": 46.233333333333334, ""delta"": -24.233333333333334, ""pct_contrib"": 0.20623741016397168}, {""segment"": ""debit_card"", ""today"": 3.0, ""baseline"": 2.1538461538461537, ""delta"": 0.8461538461538463, ""pct_contrib"": -0.007201179277760096}, {""segment"": ""voucher"", ""today"": 7.0, ""baseline"": 7.448275862068965, ""delta"": -0.4482758620689653, ""pct_contrib"": 0.003815044821133089}]}]}",WARN,
2018-05-28,aov,215.7557746478873,172.17888222042802,1.7979303440075538,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 68.0, ""baseline"": 104.63333333333334, ""delta"": -36.63333333333334, ""pct_contrib"": 0.38008780255473895}, {""segment"": ""RJ"", ""today"": 14.0, ""baseline"": 27.466666666666665, ""delta"": -13.466666666666665, ""pct_contrib"": 0.13972290466980392}, {""segment"": ""MG"", ""today"": 18.0, ""baseline"": 25.033333333333335, ""delta"": -7.033333333333335, ""pct_contrib"": 0.0729740913003184}, {""segment"": ""RS"", ""today"": 5.0, ""baseline"": 11.666666666666666, ""delta"": -6.666666666666666, ""pct_contrib"": 0.06916975478703163}, {""segment"": ""GO"", ""today"": 1.0, ""baseline"": 4.892857142857143, ""delta"": -3.8928571428571432, ""pct_contrib"": 0.04039019609885598}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""beleza_saude"", ""today"": 9.0, ""baseline"": 22.3, ""delta"": -13.3, ""pct_contrib"": 0.12185917543399354}, {""segment"": ""relogios_presentes"", ""today"": 8.0, ""baseline"": 19.933333333333334, ""delta"": -11.933333333333334, ""pct_contrib"": 0.10933730527661575}, {""segment"": ""moveis_decoracao"", ""today"": 7.0, ""baseline"": 15.366666666666667, ""delta"": -8.366666666666667, ""pct_contrib"": 0.07665827828053227}, {""segment"": ""esporte_lazer"", ""today"": 9.0, ""baseline"": 14.833333333333334, ""delta"": -5.833333333333334, ""pct_contrib"": 0.05344700676929542}, {""segment"": ""cool_stuff"", ""today"": 1.0, ""baseline"": 6.172413793103448, ""delta"": -5.172413793103448, ""pct_contrib"": 0.04739143457375948}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 112.0, ""baseline"": 179.3, ""delta"": -67.30000000000001, ""pct_contrib"": 0.7959711361733135}, {""segment"": ""boleto"", ""today"": 28.0, ""baseline"": 41.766666666666666, ""delta"": -13.766666666666666, ""pct_contrib"": 0.16282123786011807}, {""segment"": ""debit_card"", ""today"": 0.0, ""baseline"": 1.76, ""delta"": -1.76, ""pct_contrib"": 0.02081588706783108}, {""segment"": ""voucher"", ""today"": 5.0, ""baseline"": 6.724137931034483, ""delta"": -1.724137931034483, ""pct_contrib"": 0.020391738898737344}]}]}",WARN,
